,Unnamed: 0.1,Unnamed: 0,Datetime,Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data estimated,hour,day_of_week,month,is_weekend,carbon_1hr_ago,is_summer,hour_sin,hour_cos,carbon_trend,trend_magnitude,is_stable,carbon_24hr_ago,carbon_avg_3hr
10487,11364,11364.0,2024-04-18 12:00:00,USA,USA,US,307.96,374.04,44.47,26.36,False,12.0,3.0,4.0,False,312.66,True,1.22464679914735e-16,-1.0,-4.70000000000005,4.70000000000005,True,313.94,308.333333333333
10488,11365,11365.0,2024-04-18 13:00:00,USA,USA,US,299.05,363.43,46.41,28.75,False,13.0,3.0,4.0,False,307.96,True,-0.258819045102521,-0.965925826289068,-8.90999999999997,8.90999999999997,True,303.15,306.556666666667
10489,11366,11366.0,2024-04-18 14:00:00,USA,USA,US,291.18,354.72,47.98,30.65,False,14.0,3.0,4.0,False,299.05,True,-0.5,-0.866025403784439,-7.87,7.87,True,293.93,299.396666666667
10490,11367,11367.0,2024-04-18 15:00:00,USA,USA,US,285.6,348.5,49.09,32.0,False,15.0,3.0,4.0,False,291.18,True,-0.707106781186547,-0.707106781186548,-5.57999999999998,5.57999999999998,True,283.77,291.943333333333
10491,11368,11368.0,2024-04-18 16:00:00,USA,USA,US,286.36,349.45,48.92,32.08,False,16.0,3.0,4.0,False,285.6,True,-0.866025403784438,-0.5,0.759999999999991,0.759999999999991,True,281.3,287.713333333333
10492,11369,11369.0,2024-04-18 17:00:00,USA,USA,US,287.06,350.36,48.73,32.15,False,17.0,3.0,4.0,False,286.36,True,-0.965925826289068,-0.258819045102521,0.699999999999989,0.699999999999989,True,283.14,286.34
10493,11370,11370.0,2024-04-18 18:00:00,USA,USA,US,288.26,351.85,48.41,32.04,False,18.0,3.0,4.0,False,287.06,True,-1.0,-1.83697019872103e-16,1.19999999999999,1.19999999999999,True,284.98,287.226666666667
10494,11371,11371.0,2024-04-18 19:00:00,USA,USA,US,288.78,352.78,48.03,31.86,False,19.0,3.0,4.0,False,288.26,True,-0.965925826289068,0.25881904510252,0.519999999999982,0.519999999999982,True,287.53,288.033333333333
10495,11372,11372.0,2024-04-18 20:00:00,USA,USA,US,287.73,352.34,47.68,31.78,False,20.0,3.0,4.0,False,288.78,True,-0.866025403784439,0.5,-1.04999999999995,1.04999999999995,True,290.76,288.256666666667
10496,11373,11373.0,2024-04-18 21:00:00,USA,USA,US,291.09,356.43,46.92,31.22,False,21.0,3.0,4.0,False,287.73,True,-0.707106781186548,0.707106781186547,3.35999999999996,3.35999999999996,True,292.37,289.2
10497,11374,11374.0,2024-04-18 22:00:00,USA,USA,US,298.84,365.57,45.36,29.66,False,22.0,3.0,4.0,False,291.09,True,-0.5,0.866025403784438,7.75,7.75,True,298.72,292.553333333333
10498,11380,11380.0,2024-04-19 04:00:00,USA,USA,US,311.19,375.61,44.71,25.81,False,4.0,4.0,4.0,False,298.84,True,0.866025403784439,0.5,12.35,12.35,False,301.14,300.373333333333
10499,11381,11381.0,2024-04-19 05:00:00,USA,USA,US,309.53,374.79,44.71,24.98,False,5.0,4.0,4.0,False,311.19,True,0.965925826289068,0.258819045102521,-1.66000000000003,1.66000000000003,True,310.56,306.52
10500,11382,11382.0,2024-04-19 06:00:00,USA,USA,US,306.94,372.12,45.09,24.71,False,6.0,4.0,4.0,False,309.53,True,1.0,6.12323399573677e-17,-2.58999999999998,2.58999999999998,True,321.17,309.22
10501,11383,11383.0,2024-04-19 07:00:00,USA,USA,US,307.74,372.7,45.15,24.34,False,7.0,4.0,4.0,False,306.94,True,0.965925826289068,-0.258819045102521,0.800000000000011,0.800000000000011,True,319.16,308.07
10502,11384,11384.0,2024-04-19 08:00:00,USA,USA,US,308.18,373.22,45.05,24.01,False,8.0,4.0,4.0,False,307.74,True,0.866025403784439,-0.5,0.439999999999998,0.439999999999998,True,309.82,307.62
10503,11385,11385.0,2024-04-19 09:00:00,USA,USA,US,311.6,376.96,44.5,23.8,False,9.0,4.0,4.0,False,308.18,True,0.707106781186548,-0.707106781186548,3.42000000000002,3.42000000000002,True,303.11,309.173333333333
10504,11386,11386.0,2024-04-19 10:00:00,USA,USA,US,316.2,382.57,43.47,23.51,False,10.0,4.0,4.0,False,311.6,True,0.5,-0.866025403784439,4.59999999999997,4.59999999999997,True,295.56,311.993333333333
10505,11387,11387.0,2024-04-19 11:00:00,USA,USA,US,319.3,386.63,42.65,23.59,False,11.0,4.0,4.0,False,316.2,True,0.258819045102521,-0.965925826289068,3.10000000000002,3.10000000000002,True,290.13,315.7
10506,11388,11388.0,2024-04-19 12:00:00,USA,USA,US,312.83,379.17,43.84,25.38,False,12.0,4.0,4.0,False,319.3,True,1.22464679914735e-16,-1.0,-6.47000000000003,6.47000000000003,True,287.76,316.11
10507,11389,11389.0,2024-04-19 13:00:00,USA,USA,US,306.87,371.94,45.19,27.2,False,13.0,4.0,4.0,False,312.83,True,-0.258819045102521,-0.965925826289068,-5.95999999999998,5.95999999999998,True,289.53,313.0
10508,11390,11390.0,2024-04-19 14:00:00,USA,USA,US,288.9,351.79,48.35,30.69,False,14.0,4.0,4.0,False,306.87,True,-0.5,-0.866025403784439,-17.97,17.97,False,295.83,302.866666666667
10509,11391,11391.0,2024-04-19 15:00:00,USA,USA,US,274.55,335.79,50.61,33.17,False,15.0,4.0,4.0,False,288.9,True,-0.707106781186547,-0.707106781186548,-14.35,14.35,False,304.38,290.106666666667
10510,11392,11392.0,2024-04-19 16:00:00,USA,USA,US,275.5,337.05,50.4,33.1,False,16.0,4.0,4.0,False,274.55,True,-0.866025403784438,-0.5,0.949999999999989,0.949999999999989,True,312.66,279.65
10511,11393,11393.0,2024-04-19 17:00:00,USA,USA,US,282.55,345.1,49.24,32.13,False,17.0,4.0,4.0,False,275.5,True,-0.965925826289068,-0.258819045102521,7.05000000000001,7.05000000000001,True,307.96,277.533333333333
10512,11394,11394.0,2024-04-19 18:00:00,USA,USA,US,285.74,349.01,48.46,31.45,False,18.0,4.0,4.0,False,282.55,True,-1.0,-1.83697019872103e-16,3.19,3.19,True,299.05,281.263333333333
10513,11395,11395.0,2024-04-19 19:00:00,USA,USA,US,284.19,347.74,48.39,31.43,False,19.0,4.0,4.0,False,285.74,True,-0.965925826289068,0.25881904510252,-1.55000000000001,1.55000000000001,True,291.18,284.16
10514,11396,11396.0,2024-04-19 20:00:00,USA,USA,US,286.95,351.24,47.63,30.83,False,20.0,4.0,4.0,False,284.19,True,-0.866025403784439,0.5,2.75999999999999,2.75999999999999,True,285.6,285.626666666667
10515,11397,11397.0,2024-04-19 21:00:00,USA,USA,US,291.28,356.32,46.73,30.02,False,21.0,4.0,4.0,False,286.95,True,-0.707106781186548,0.707106781186547,4.32999999999998,4.32999999999998,True,286.36,287.473333333333
10516,11398,11398.0,2024-04-19 22:00:00,USA,USA,US,298.72,364.83,45.32,28.56,False,22.0,4.0,4.0,False,291.28,True,-0.5,0.866025403784438,7.44000000000006,7.44000000000006,True,287.06,292.316666666667
10517,11399,11399.0,2024-04-19 23:00:00,USA,USA,US,305.83,372.87,44.08,26.67,False,23.0,4.0,4.0,False,298.72,True,-0.258819045102522,0.965925826289068,7.10999999999996,7.10999999999996,True,288.26,298.61
10518,11400,11400.0,2024-04-20 00:00:00,USA,USA,US,311.74,379.3,43.17,25.74,False,0.0,5.0,4.0,True,305.83,True,0.0,1.0,5.91000000000003,5.91000000000003,True,288.78,305.43
10519,11401,11401.0,2024-04-20 01:00:00,USA,USA,US,319.28,386.97,42.24,24.63,False,1.0,5.0,4.0,True,311.74,True,0.258819045102521,0.965925826289068,7.53999999999996,7.53999999999996,True,287.73,312.283333333333
10520,11402,11402.0,2024-04-20 02:00:00,USA,USA,US,320.68,386.82,42.58,24.39,False,2.0,5.0,4.0,True,319.28,True,0.5,0.866025403784439,1.40000000000003,1.40000000000003,True,291.09,317.233333333333
10521,11403,11403.0,2024-04-20 03:00:00,USA,USA,US,316.58,381.57,43.54,24.51,False,3.0,5.0,4.0,True,320.68,True,0.707106781186548,0.707106781186548,-4.10000000000002,4.10000000000002,True,298.84,318.846666666667
10522,11404,11404.0,2024-04-20 04:00:00,USA,USA,US,308.45,372.11,45.25,25.26,False,4.0,5.0,4.0,True,316.58,True,0.866025403784439,0.5,-8.13,8.13,True,311.19,315.236666666667
10523,11405,11405.0,2024-04-20 05:00:00,USA,USA,US,300.27,363.05,46.68,25.83,False,5.0,5.0,4.0,True,308.45,True,0.965925826289068,0.258819045102521,-8.18000000000001,8.18000000000001,True,309.53,308.433333333333
10524,11406,11406.0,2024-04-20 06:00:00,USA,USA,US,294.84,357.71,47.26,25.8,False,6.0,5.0,4.0,True,300.27,True,1.0,6.12323399573677e-17,-5.43000000000001,5.43000000000001,True,306.94,301.186666666667
10525,11407,11407.0,2024-04-20 07:00:00,USA,USA,US,289.99,352.38,47.99,25.92,False,7.0,5.0,4.0,True,294.84,True,0.965925826289068,-0.258819045102521,-4.84999999999997,4.84999999999997,True,307.74,295.033333333333
10526,11408,11408.0,2024-04-20 08:00:00,USA,USA,US,287.41,349.49,48.36,25.94,False,8.0,5.0,4.0,True,289.99,True,0.866025403784439,-0.5,-2.57999999999998,2.57999999999998,True,308.18,290.746666666667
10527,11409,11409.0,2024-04-20 09:00:00,USA,USA,US,286.66,349.13,48.2,25.81,False,9.0,5.0,4.0,True,287.41,True,0.707106781186548,-0.707106781186548,-0.75,0.75,True,311.6,288.02
10528,11410,11410.0,2024-04-20 10:00:00,USA,USA,US,286.95,349.39,48.24,26.16,False,10.0,5.0,4.0,True,286.66,True,0.5,-0.866025403784439,0.289999999999964,0.289999999999964,True,316.2,287.006666666667
10529,11411,11411.0,2024-04-20 11:00:00,USA,USA,US,286.34,348.81,48.37,26.8,False,11.0,5.0,4.0,True,286.95,True,0.258819045102521,-0.965925826289068,-0.610000000000014,0.610000000000014,True,319.3,286.65
10530,11412,11412.0,2024-04-20 12:00:00,USA,USA,US,281.67,343.12,49.5,28.63,False,12.0,5.0,4.0,True,286.34,True,1.22464679914735e-16,-1.0,-4.66999999999996,4.66999999999996,True,312.83,284.986666666667
10531,11413,11413.0,2024-04-20 13:00:00,USA,USA,US,269.83,329.38,51.69,31.58,False,13.0,5.0,4.0,True,281.67,True,-0.258819045102521,-0.965925826289068,-11.84,11.84,False,306.87,279.28
10532,11414,11414.0,2024-04-20 14:00:00,USA,USA,US,253.78,310.99,54.6,35.0,False,14.0,5.0,4.0,True,269.83,True,-0.5,-0.866025403784439,-16.05,16.05,False,288.9,268.426666666667
10533,11415,11415.0,2024-04-20 15:00:00,USA,USA,US,248.29,304.98,55.49,36.31,False,15.0,5.0,4.0,True,253.78,True,-0.707106781186547,-0.707106781186548,-5.49000000000001,5.49000000000001,True,274.55,257.3
10534,11416,11416.0,2024-04-20 16:00:00,USA,USA,US,249.21,306.23,55.2,36.14,False,16.0,5.0,4.0,True,248.29,True,-0.866025403784438,-0.5,0.920000000000016,0.920000000000016,True,275.5,250.426666666667
10535,11417,11417.0,2024-04-20 17:00:00,USA,USA,US,250.46,308.12,54.67,35.72,False,17.0,5.0,4.0,True,249.21,True,-0.965925826289068,-0.258819045102521,1.25,1.25,True,282.55,249.32
10536,11418,11418.0,2024-04-20 18:00:00,USA,USA,US,255.81,314.49,53.62,34.7,False,18.0,5.0,4.0,True,250.46,True,-1.0,-1.83697019872103e-16,5.34999999999999,5.34999999999999,True,285.74,251.826666666667
10537,11419,11419.0,2024-04-20 19:00:00,USA,USA,US,261.74,321.18,52.61,33.72,False,19.0,5.0,4.0,True,255.81,True,-0.965925826289068,0.25881904510252,5.93000000000001,5.93000000000001,True,284.19,256.003333333333
10538,11420,11420.0,2024-04-20 20:00:00,USA,USA,US,269.37,330.32,50.97,32.21,False,20.0,5.0,4.0,True,261.74,True,-0.866025403784439,0.5,7.63,7.63,True,286.95,262.306666666667
10539,11421,11421.0,2024-04-20 21:00:00,USA,USA,US,276.18,338.23,49.69,31.03,False,21.0,5.0,4.0,True,269.37,True,-0.707106781186548,0.707106781186547,6.81,6.81,True,291.28,269.096666666667
10540,11422,11422.0,2024-04-20 22:00:00,USA,USA,US,279.44,342.63,48.67,30.12,False,22.0,5.0,4.0,True,276.18,True,-0.5,0.866025403784438,3.25999999999999,3.25999999999999,True,298.72,274.996666666667
10541,11448,11448.0,2024-04-22 00:00:00,USA,USA,US,320.05,388.81,41.87,23.29,False,0.0,0.0,4.0,False,279.44,True,0.0,1.0,40.61,40.61,False,305.83,291.89
10542,11449,11449.0,2024-04-22 01:00:00,USA,USA,US,334.27,403.73,39.87,21.32,False,1.0,0.0,4.0,False,320.05,True,0.258819045102521,0.965925826289068,14.22,14.22,False,311.74,311.253333333333
10543,11450,11450.0,2024-04-22 02:00:00,USA,USA,US,332.1,399.43,40.81,21.81,False,2.0,0.0,4.0,False,334.27,True,0.5,0.866025403784439,-2.16999999999996,2.16999999999996,True,319.28,328.806666666667
10544,11451,11451.0,2024-04-22 03:00:00,USA,USA,US,322.93,388.84,42.43,22.56,False,3.0,0.0,4.0,False,332.1,True,0.707106781186548,0.707106781186548,-9.17000000000002,9.17000000000002,True,320.68,329.766666666667
10545,11452,11452.0,2024-04-22 04:00:00,USA,USA,US,314.29,379.17,43.98,23.32,False,4.0,0.0,4.0,False,322.93,True,0.866025403784439,0.5,-8.63999999999999,8.63999999999999,True,316.58,323.106666666667
10546,11453,11453.0,2024-04-22 05:00:00,USA,USA,US,309.01,374.3,44.52,23.14,False,5.0,0.0,4.0,False,314.29,True,0.965925826289068,0.258819045102521,-5.28000000000003,5.28000000000003,True,308.45,315.41
10547,11454,11454.0,2024-04-22 06:00:00,USA,USA,US,303.45,368.74,45.14,23.56,False,6.0,0.0,4.0,False,309.01,True,1.0,6.12323399573677e-17,-5.56,5.56,True,300.27,308.916666666667
10548,11455,11455.0,2024-04-22 07:00:00,USA,USA,US,304.41,370.12,44.85,22.74,False,7.0,0.0,4.0,False,303.45,True,0.965925826289068,-0.258819045102521,0.960000000000036,0.960000000000036,True,294.84,305.623333333333
10549,11456,11456.0,2024-04-22 08:00:00,USA,USA,US,302.83,368.81,44.74,22.73,False,8.0,0.0,4.0,False,304.41,True,0.866025403784439,-0.5,-1.58000000000004,1.58000000000004,True,289.99,303.563333333333
10550,11457,11457.0,2024-04-22 09:00:00,USA,USA,US,304.42,370.98,44.29,22.89,False,9.0,0.0,4.0,False,302.83,True,0.707106781186548,-0.707106781186548,1.59000000000003,1.59000000000003,True,287.41,303.886666666667
10551,11458,11458.0,2024-04-22 10:00:00,USA,USA,US,306.62,373.99,43.65,23.69,False,10.0,0.0,4.0,False,304.42,True,0.5,-0.866025403784439,2.19999999999999,2.19999999999999,True,286.66,304.623333333333
10552,11459,11459.0,2024-04-22 11:00:00,USA,USA,US,308.0,375.45,43.6,24.73,False,11.0,0.0,4.0,False,306.62,True,0.258819045102521,-0.965925826289068,1.38,1.38,True,286.95,306.346666666667
10553,11460,11460.0,2024-04-22 12:00:00,USA,USA,US,295.46,360.38,46.37,27.74,False,12.0,0.0,4.0,False,308.0,True,1.22464679914735e-16,-1.0,-12.54,12.54,False,286.34,303.36
10554,11461,11461.0,2024-04-22 13:00:00,USA,USA,US,277.67,339.0,50.21,31.55,False,13.0,0.0,4.0,False,295.46,True,-0.258819045102521,-0.965925826289068,-17.79,17.79,False,281.67,293.71
10555,11462,11462.0,2024-04-22 14:00:00,USA,USA,US,258.2,316.44,54.13,35.48,False,14.0,0.0,4.0,False,277.67,True,-0.5,-0.866025403784439,-19.47,19.47,False,269.83,277.11
10556,11463,11463.0,2024-04-22 15:00:00,USA,USA,US,245.48,301.8,56.42,37.77,False,15.0,0.0,4.0,False,258.2,True,-0.707106781186547,-0.707106781186548,-12.72,12.72,False,253.78,260.45
10557,11464,11464.0,2024-04-22 16:00:00,USA,USA,US,239.65,295.01,57.45,38.73,False,16.0,0.0,4.0,False,245.48,True,-0.866025403784438,-0.5,-5.82999999999998,5.82999999999998,True,248.29,247.776666666667
10558,11465,11465.0,2024-04-22 17:00:00,USA,USA,US,235.37,290.26,58.06,39.33,False,17.0,0.0,4.0,False,239.65,True,-0.965925826289068,-0.258819045102521,-4.28,4.28,True,249.21,240.166666666667
10559,11466,11466.0,2024-04-22 18:00:00,USA,USA,US,234.02,288.8,58.22,39.45,False,18.0,0.0,4.0,False,235.37,True,-1.0,-1.83697019872103e-16,-1.34999999999999,1.34999999999999,True,250.46,236.346666666667
10560,11467,11467.0,2024-04-22 19:00:00,USA,USA,US,232.62,287.17,58.45,39.68,False,19.0,0.0,4.0,False,234.02,True,-0.965925826289068,0.25881904510252,-1.40000000000001,1.40000000000001,True,255.81,234.003333333333
10561,11468,11468.0,2024-04-22 20:00:00,USA,USA,US,231.43,286.08,58.43,39.76,False,20.0,0.0,4.0,False,232.62,True,-0.866025403784439,0.5,-1.19,1.19,True,261.74,232.69
10562,11469,11469.0,2024-04-22 21:00:00,USA,USA,US,234.28,289.92,57.49,39.12,False,21.0,0.0,4.0,False,231.43,True,-0.707106781186548,0.707106781186547,2.84999999999999,2.84999999999999,True,269.37,232.776666666667
10563,11470,11470.0,2024-04-22 22:00:00,USA,USA,US,242.56,299.74,55.76,37.48,False,22.0,0.0,4.0,False,234.28,True,-0.5,0.866025403784438,8.28,8.28,True,276.18,236.09
10564,11471,11471.0,2024-04-22 23:00:00,USA,USA,US,257.3,316.96,52.81,34.71,False,23.0,0.0,4.0,False,242.56,True,-0.258819045102522,0.965925826289068,14.74,14.74,False,279.44,244.713333333333
10565,11472,11472.0,2024-04-23 00:00:00,USA,USA,US,273.09,335.35,49.77,31.89,False,0.0,1.0,4.0,False,257.3,True,0.0,1.0,15.79,15.79,False,320.05,257.65
10566,11473,11473.0,2024-04-23 01:00:00,USA,USA,US,284.73,347.43,48.19,30.23,False,1.0,1.0,4.0,False,273.09,True,0.258819045102521,0.965925826289068,11.64,11.64,False,334.27,271.706666666667
10567,11474,11474.0,2024-04-23 02:00:00,USA,USA,US,285.83,347.06,48.44,29.83,False,2.0,1.0,4.0,False,284.73,True,0.5,0.866025403784439,1.09999999999997,1.09999999999997,True,332.1,281.216666666667
10568,11475,11475.0,2024-04-23 03:00:00,USA,USA,US,280.21,340.35,49.54,29.89,False,3.0,1.0,4.0,False,285.83,True,0.707106781186548,0.707106781186548,-5.62,5.62,True,322.93,283.59
10569,11476,11476.0,2024-04-23 04:00:00,USA,USA,US,275.32,334.6,50.56,30.05,False,4.0,1.0,4.0,False,280.21,True,0.866025403784439,0.5,-4.88999999999999,4.88999999999999,True,314.29,280.453333333333
10570,11477,11477.0,2024-04-23 05:00:00,USA,USA,US,273.35,333.34,50.69,29.49,False,5.0,1.0,4.0,False,275.32,True,0.965925826289068,0.258819045102521,-1.96999999999997,1.96999999999997,True,309.01,276.293333333333
10571,11478,11478.0,2024-04-23 06:00:00,USA,USA,US,271.5,331.47,51.01,29.23,False,6.0,1.0,4.0,False,273.35,True,1.0,6.12323399573677e-17,-1.85000000000002,1.85000000000002,True,303.45,273.39
10572,11479,11479.0,2024-04-23 07:00:00,USA,USA,US,271.33,331.38,50.96,28.94,False,7.0,1.0,4.0,False,271.5,True,0.965925826289068,-0.258819045102521,-0.170000000000016,0.170000000000016,True,304.41,272.06
10573,11480,11480.0,2024-04-23 08:00:00,USA,USA,US,273.23,333.37,50.74,28.77,False,8.0,1.0,4.0,False,271.33,True,0.866025403784439,-0.5,1.90000000000003,1.90000000000003,True,302.83,272.02
10574,11481,11481.0,2024-04-23 09:00:00,USA,USA,US,278.47,339.49,49.76,28.4,False,9.0,1.0,4.0,False,273.23,True,0.707106781186548,-0.707106781186548,5.24000000000001,5.24000000000001,True,304.42,274.343333333333
10575,11482,11482.0,2024-04-23 10:00:00,USA,USA,US,283.76,345.86,48.69,28.45,False,10.0,1.0,4.0,False,278.47,True,0.5,-0.866025403784439,5.28999999999996,5.28999999999996,True,306.62,278.486666666667
10576,11483,11483.0,2024-04-23 11:00:00,USA,USA,US,285.28,347.38,48.7,29.38,False,11.0,1.0,4.0,False,283.76,True,0.258819045102521,-0.965925826289068,1.51999999999998,1.51999999999998,True,308.0,282.503333333333
10577,11484,11484.0,2024-04-23 12:00:00,USA,USA,US,274.19,333.77,51.34,32.26,False,12.0,1.0,4.0,False,285.28,True,1.22464679914735e-16,-1.0,-11.09,11.09,False,295.46,281.076666666667
10578,11485,11485.0,2024-04-23 13:00:00,USA,USA,US,259.53,316.73,54.15,35.04,False,13.0,1.0,4.0,False,274.19,True,-0.258819045102521,-0.965925826289068,-14.66,14.66,False,277.67,273.0
10579,11486,11486.0,2024-04-23 14:00:00,USA,USA,US,247.66,303.49,56.25,37.29,False,14.0,1.0,4.0,False,259.53,True,-0.5,-0.866025403784439,-11.87,11.87,False,258.2,260.46
10580,11487,11487.0,2024-04-23 15:00:00,USA,USA,US,238.38,292.65,58.17,39.31,False,15.0,1.0,4.0,False,247.66,True,-0.707106781186547,-0.707106781186548,-9.28,9.28,True,245.48,248.523333333333
10581,11488,11488.0,2024-04-23 16:00:00,USA,USA,US,237.78,292.23,58.15,39.31,False,16.0,1.0,4.0,False,238.38,True,-0.866025403784438,-0.5,-0.599999999999994,0.599999999999994,True,239.65,241.273333333333
10582,11489,11489.0,2024-04-23 17:00:00,USA,USA,US,242.45,298.0,57.14,38.37,False,17.0,1.0,4.0,False,237.78,True,-0.965925826289068,-0.258819045102521,4.66999999999999,4.66999999999999,True,235.37,239.536666666667
10583,11490,11490.0,2024-04-23 18:00:00,USA,USA,US,245.66,301.66,56.64,38.05,False,18.0,1.0,4.0,False,242.45,True,-1.0,-1.83697019872103e-16,3.21000000000001,3.21000000000001,True,234.02,241.963333333333
10584,11491,11491.0,2024-04-23 19:00:00,USA,USA,US,246.72,302.76,56.47,37.97,False,19.0,1.0,4.0,False,245.66,True,-0.965925826289068,0.25881904510252,1.06,1.06,True,232.62,244.943333333333
10585,11492,11492.0,2024-04-23 20:00:00,USA,USA,US,253.02,310.27,55.17,36.82,False,20.0,1.0,4.0,False,246.72,True,-0.866025403784439,0.5,6.30000000000001,6.30000000000001,True,231.43,248.466666666667
10586,11493,11493.0,2024-04-23 21:00:00,USA,USA,US,260.18,319.12,53.45,35.28,False,21.0,1.0,4.0,False,253.02,True,-0.707106781186548,0.707106781186547,7.16,7.16,True,234.28,253.306666666667
10587,11494,11494.0,2024-04-23 22:00:00,USA,USA,US,271.76,332.56,51.24,33.18,False,22.0,1.0,4.0,False,260.18,True,-0.5,0.866025403784438,11.58,11.58,False,242.56,261.653333333333
10588,11516,11516.0,2024-04-24 20:00:00,USA,USA,US,296.16,360.67,47.08,29.83,False,20.0,2.0,4.0,False,271.76,True,-0.866025403784439,0.5,24.4,24.4,False,257.3,276.033333333333
10589,11518,11518.0,2024-04-24 22:00:00,USA,USA,US,297.3,362.77,46.3,29.53,False,22.0,2.0,4.0,False,296.16,True,-0.5,0.866025403784438,1.13999999999999,1.13999999999999,True,273.09,288.406666666667
10590,11519,11519.0,2024-04-24 23:00:00,USA,USA,US,305.22,371.79,44.79,28.05,False,23.0,2.0,4.0,False,297.3,True,-0.258819045102522,0.965925826289068,7.92000000000002,7.92000000000002,True,284.73,299.56
10591,11520,11520.0,2024-04-25 00:00:00,USA,USA,US,315.42,383.69,42.7,26.02,False,0.0,3.0,4.0,False,305.22,True,0.0,1.0,10.2,10.2,False,285.83,305.98
10592,11521,11521.0,2024-04-25 01:00:00,USA,USA,US,322.12,390.37,41.84,24.96,False,1.0,3.0,4.0,False,315.42,True,0.258819045102521,0.965925826289068,6.69999999999999,6.69999999999999,True,280.21,314.253333333333
10593,11522,11522.0,2024-04-25 02:00:00,USA,USA,US,318.23,383.73,43.25,25.74,False,2.0,3.0,4.0,False,322.12,True,0.5,0.866025403784439,-3.8899999999999904,3.8899999999999904,True,275.32,318.59
10594,11523,11523.0,2024-04-25 03:00:00,USA,USA,US,307.16,370.34,45.49,27.13,False,3.0,3.0,4.0,False,318.23,True,0.707106781186548,0.707106781186548,-11.07,11.07,False,273.35,315.836666666667
10595,11524,11524.0,2024-04-25 04:00:00,USA,USA,US,295.02,356.79,47.46,28.22,False,4.0,3.0,4.0,False,307.16,True,0.866025403784439,0.5,-12.14,12.14,False,271.5,306.803333333333
10596,11525,11525.0,2024-04-25 05:00:00,USA,USA,US,287.07,348.47,48.64,28.65,False,5.0,3.0,4.0,False,295.02,True,0.965925826289068,0.258819045102521,-7.94999999999999,7.94999999999999,True,271.33,296.416666666667
10597,11526,11526.0,2024-04-25 06:00:00,USA,USA,US,280.73,342.09,49.38,28.82,False,6.0,3.0,4.0,False,287.07,True,1.0,6.12323399573677e-17,-6.33999999999998,6.33999999999998,True,273.23,287.606666666667
10598,11527,11527.0,2024-04-25 07:00:00,USA,USA,US,280.35,341.74,49.46,28.49,False,7.0,3.0,4.0,False,280.73,True,0.965925826289068,-0.258819045102521,-0.379999999999995,0.379999999999995,True,278.47,282.716666666667
10599,11528,11528.0,2024-04-25 08:00:00,USA,USA,US,282.88,344.46,49.13,28.0,False,8.0,3.0,4.0,False,280.35,True,0.866025403784439,-0.5,2.52999999999997,2.52999999999997,True,283.76,281.32
10600,11529,11529.0,2024-04-25 09:00:00,USA,USA,US,288.81,351.42,48.11,27.38,False,9.0,3.0,4.0,False,282.88,True,0.707106781186548,-0.707106781186548,5.93000000000001,5.93000000000001,True,285.28,284.013333333333
10601,11530,11530.0,2024-04-25 10:00:00,USA,USA,US,292.85,356.44,47.16,27.23,False,10.0,3.0,4.0,False,288.81,True,0.5,-0.866025403784439,4.04000000000002,4.04000000000002,True,274.19,288.18
10602,11531,11531.0,2024-04-25 11:00:00,USA,USA,US,298.71,363.01,46.38,27.42,False,11.0,3.0,4.0,False,292.85,True,0.258819045102521,-0.965925826289068,5.85999999999996,5.85999999999996,True,259.53,293.456666666667
10603,11532,11532.0,2024-04-25 12:00:00,USA,USA,US,292.94,355.58,47.98,29.39,False,12.0,3.0,4.0,False,298.71,True,1.22464679914735e-16,-1.0,-5.76999999999998,5.76999999999998,True,247.66,294.833333333333
10604,11533,11533.0,2024-04-25 13:00:00,USA,USA,US,282.3,343.12,50.1,31.78,False,13.0,3.0,4.0,False,292.94,True,-0.258819045102521,-0.965925826289068,-10.64,10.64,False,238.38,291.316666666667
10605,11534,11534.0,2024-04-25 14:00:00,USA,USA,US,272.99,332.65,51.82,33.93,False,14.0,3.0,4.0,False,282.3,True,-0.5,-0.866025403784439,-9.31,9.31,True,237.78,282.743333333333
10606,11535,11535.0,2024-04-25 15:00:00,USA,USA,US,264.04,322.36,53.53,35.79,False,15.0,3.0,4.0,False,272.99,True,-0.707106781186547,-0.707106781186548,-8.94999999999999,8.94999999999999,True,242.45,273.11
10607,11536,11536.0,2024-04-25 16:00:00,USA,USA,US,259.53,317.5,54.02,36.41,False,16.0,3.0,4.0,False,264.04,True,-0.866025403784438,-0.5,-4.51000000000005,4.51000000000005,True,245.66,265.52
10608,11537,11537.0,2024-04-25 17:00:00,USA,USA,US,259.74,317.68,53.99,36.5,False,17.0,3.0,4.0,False,259.53,True,-0.965925826289068,-0.258819045102521,0.210000000000036,0.210000000000036,True,246.72,261.103333333333
10609,11538,11538.0,2024-04-25 18:00:00,USA,USA,US,260.95,319.0,53.74,36.41,False,18.0,3.0,4.0,False,259.74,True,-1.0,-1.83697019872103e-16,1.20999999999998,1.20999999999998,True,253.02,260.073333333333
10610,11539,11539.0,2024-04-25 19:00:00,USA,USA,US,261.52,319.96,53.37,36.18,False,19.0,3.0,4.0,False,260.95,True,-0.965925826289068,0.25881904510252,0.569999999999993,0.569999999999993,True,260.18,260.736666666667
